"Tweet Id","Tweet URL","Tweet Posted Time","Tweet Content","Tweet Type",Client,"Retweets Received","Likes Received","Tweet Location","Tweet Language","User  Id",Name,Username,"User Bio","Verified or Non-Verified","Profile URL","User Followers","User Following","User Account Creation Date"
"""1560175331365031936""",https://twitter.com/WPB_NHS/status/1560175331365031936,"18 Aug 2022 08:02:40","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""1466122497120686081""","""Workers Party GB NHS Workers Defence #NHSPay15""",WPB_NHS,"""Backing NHS workers action for #NHSPay15 . NHS is a Public Service! Keep Democratic Public Control, Ownership & Management!""",Non-Verified,https://twitter.com/WPB_NHS,380,518,"01-Dec-2021 19:10:48"
"""1560175315846107137""",https://twitter.com/DonkeyJunkMedia/status/1560175315846107137,"18 Aug 2022 08:02:36","""A large fire is still burning this morning after a strike last night on a warehouse in the Russian-occupied city of Amvrosiivka, #Ukraine, last night. 

#RussiaUkraine #UkraineWar #Russia https://t.co/FaxZvbPwXx""",Tweet,"""Twitter Web App""",0,2,"""""",English,"""1411781701345423363""","""Donkey Junk""",DonkeyJunkMedia,"""Hard-hitting no BS reporting from around the world. We write about the subjects that others won't. Everything from Conflict, Crime, History, Space & Paranormal""",Non-Verified,https://twitter.com/DonkeyJunkMedia,176,319,"04-Jul-2021 20:19:29"
"""1560175303682662400""",https://twitter.com/GattoLugano/status/1560175303682662400,"18 Aug 2022 08:02:33","""⚡️⚔️🎞️ #Highlights of #Russian #Military Operation in #Ukraine on 17 August 2022 by https://t.co/isePDVS5WN⚡️
For the latest #UkraineWar Map Reports &amp; Videos in 🇬🇧 follow me!
For more News, Info, Special Reports by Gleb Bazov and 🇬🇧 Experts Chat, join👉 https://t.co/d9YpGcSFtz⚔️ https://t.co/nlkizozvli""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""3061510599""","""GattoLugano 🇸🇾""",GattoLugano,"""""Auferre, trucidare, rapere, falsis nominibus imperium, atque ubi solitudinem faciunt, pacem appellant.""""",Non-Verified,https://twitter.com/GattoLugano,651,2028,"25-Feb-2015 10:14:22"
"""1560175208140513284""",https://twitter.com/ukrainetalk/status/1560175208140513284,"18 Aug 2022 08:02:10","""🦾🦾Бійці нищать окупантів вогами #Ukrainianarmy #Ukraine #UkraineWar #UkraineUnderAttaсk #warukraine #зсу #StandWithUkraine #UkraineWillWin #WARINUKRAINE #UkraineRussiaWar #Україна #StopRussiaNOW #війна https://t.co/ErjIgmh20N""",Tweet,"""Twitter Web App""",0,0,"""""",Ukrainian,"""1114514999748255744""","""Ukraine Talk | War 🇺🇦""",ukrainetalk,"""Ukrainian resistance
http://instagram.com/ukrainetalk""",Non-Verified,https://twitter.com/ukrainetalk,128,138,"06-Apr-2019 13:07:37"
"""1560175177312378880""",https://twitter.com/polinakitroef/status/1560175177312378880,"18 Aug 2022 08:02:03","""Do we have any contacts in #Moldova? A young husky was kicked out of a car by its owner and abandoned. I have a long term foster for the dog in Germany but need transport and rescue back up. He’s exhausted. #Ukraine #UkraineWar https://t.co/ilvjZeft6I""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""953664105327538176""","""polinakitroef""",polinakitroef,"""Proffesional Travel Guide adventure-seeker animal rescue conversional knowledge of Greek English French CARPE DIEM""",Non-Verified,https://twitter.com/polinakitroef,243,525,"17-Jan-2018 16:23:35"
"""1560175115110912003""",https://twitter.com/1Suffolks1915/status/1560175115110912003,"18 Aug 2022 08:01:48","""Latest ISW assessment focussed on the Situation/Operations and Control of Terrain in the Donetsk area 17.08.22.
#ISW #Ukraine #Donetsk #Luhansk #Kharkiv #RussiaUkraineWar  #Kherson #Kyiv #UkraineRussiaWar #UkraineWar #Russian https://t.co/S5dbPdmrii""",Tweet,"""Twitter Web App""",0,0,"""""",English,"""1504098345828159493""","""Steelbacks RSI""",1Suffolks1915,"""Love of History & Military History, The Suffolk Regiment, Royal Anglian Regiment. UK Chair for Company Veterans Group. Enthused military storyteller.""",Non-Verified,https://twitter.com/1Suffolks1915,171,74,"16-Mar-2022 14:16:50"
"""1560174996181454849""",https://twitter.com/ukrainetalk/status/1560174996181454849,"18 Aug 2022 08:01:20","""🦾🦾Good morning Ukraine! #Ukrainianarmy #Ukraine #UkraineWar #UkraineUnderAttaсk #warukraine #зсу #StandWithUkraine #UkraineWillWin #WARINUKRAINE #UkraineRussiaWar #Україна #StopRussiaNOW #війна https://t.co/Uhfd8VeSAQ""",Tweet,"""Twitter Web App""",1,1,"""""",English,"""1114514999748255744""","""Ukraine Talk | War 🇺🇦""",ukrainetalk,"""Ukrainian resistance
http://instagram.com/ukrainetalk""",Non-Verified,https://twitter.com/ukrainetalk,128,138,"06-Apr-2019 13:07:37"
"""1560174986421325825""",https://twitter.com/MihalVasil/status/1560174986421325825,"18 Aug 2022 08:01:18","""A young Ukrainian woman shared a Tik-Tok video about what it's like to live in a city not far from the front line. What you will see will bring tears to your eyes. Share this video, everyone should see it!
#WarInUkraine #UkraineWar #StandWithUkraine️ #russiaisateroriststate https://t.co/Php1N5pyyP""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""1497872385135067139""","""Василь Михальчук""",MihalVasil,"""vasyl1994""",Non-Verified,https://twitter.com/MihalVasil,1,51,"27-Feb-2022 09:53:25"
"""1560174989021777922""",https://twitter.com/TarZane2020/status/1560174989021777922,"18 Aug 2022 08:01:18","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1528454106792468480""","""Romeo Oh Romeo""",TarZane2020,"""Is Bleeding""",Non-Verified,https://twitter.com/TarZane2020,11,64,"22-May-2022 19:22:24"
"""1560174985922367488""",https://twitter.com/DeuNachrichten/status/1560174985922367488,"18 Aug 2022 08:01:17","""⚡️☢️🎞️ RF MoD #Video Statement about #ZaporozhyeNPP⚡️
On August 19, the Kiev regime is preparing another provocation at #Zaporozhye #NPP during the visit of #UN Secretary-General António Guterres to #Ukraine ...
https://t.co/d9YpGcSFtz /@mod_russia_en/
#UkraineWarNews #UkraineWar https://t.co/eq4iiAVfAv""",Tweet,"""Twitter Web App""",29,52,"""""",English,"""2709836953""","""🇷🇺🇺🇦 News from Slavyangrad ⚔ Reports & Vids 🔥""",DeuNachrichten,"""The latest 🇷🇺🇺🇦⚔️ map reports and videos take priority. For more news, info, special reports by Gleb Bazov & 🇬🇧 chat you are welcome on 👉https://t.co/yOISn2GKPS""",Non-Verified,https://twitter.com/DeuNachrichten,6184,26,"05-Aug-2014 16:57:02"
"""1560174933635915777""",https://twitter.com/Lumberjacek/status/1560174933635915777,"18 Aug 2022 08:01:05","""A young Ukrainian woman shared a Tik-Tok video about what it's like to live in a city not far from the front line. What you will see will bring tears to your eyes. Share this video, everyone should see it!
#WarInUkraine #UkraineWar #StandWithUkraine️ #russiaisateroriststate https://t.co/Php1N5pyyP""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""1500400223176335363""","""Jacek Kupidura""",Lumberjacek,"""I like stoicism, epicureism, kotlety schabowe and kaszanka.""",Non-Verified,https://twitter.com/Lumberjacek,14,75,"06-Mar-2022 09:18:17"
"""1560174898441605121""",https://twitter.com/juako2001/status/1560174898441605121,"18 Aug 2022 08:00:57","""⚡️⚔️🎞️ #Highlights of #Russian #Military Operation in #Ukraine on 17 August 2022 by https://t.co/isePDVS5WN⚡️
For the latest #UkraineWar Map Reports &amp; Videos in 🇬🇧 follow me!
For more News, Info, Special Reports by Gleb Bazov and 🇬🇧 Experts Chat, join👉 https://t.co/d9YpGcSFtz⚔️ https://t.co/nlkizozvli""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""910437895""","""joaquin ★ Яким.☭..Z""",juako2001,"""Liberte, Fraternite, Egalite ou la Mort""",Non-Verified,https://twitter.com/juako2001,5219,5091,"28-Oct-2012 14:35:26"
"""1560174810147311619""",https://twitter.com/CommonSenseASAP/status/1560174810147311619,"18 Aug 2022 08:00:36","""Phoenix rising from the ashes (4) #Mariupol 
Massive reconstruction going on - 130,000 square meters of housing coming up in Mariupol 
A brand new train station and business district coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/aEXa6F26k0""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""606785697""","""Birger Høst - STOP WEF/WHO!!!""",CommonSenseASAP,"""Pensionist. Ef.6,12.
Fmr. advokat (H). Fmr. missionary (Mexico). Landlord.
#Covid19 = Influenza. No big deal. 
#Idonotcomply #IstandMyGround""",Non-Verified,https://twitter.com/CommonSenseASAP,10655,8678,"12-Jun-2012 22:51:12"
"""1560174812462563329""",https://twitter.com/GeromanAT/status/1560174812462563329,"18 Aug 2022 08:00:36","""⚡️⚔️🎞️ #Highlights of #Russian #Military Operation in #Ukraine on 17 August 2022 by https://t.co/isePDVS5WN⚡️
For the latest #UkraineWar Map Reports &amp; Videos in 🇬🇧 follow me!
For more News, Info, Special Reports by Gleb Bazov and 🇬🇧 Experts Chat, join👉 https://t.co/d9YpGcSFtz⚔️ https://t.co/nlkizozvli""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""3373146857""","""-- GEROMAN -- The Zerbian - 👀 -""",GeromanAT,"""trying to understand that crazy world - and the universe if there is time left...
.
http://buymeacoffee.com/geroman""",Non-Verified,https://twitter.com/GeromanAT,46186,2176,"13-Jul-2015 00:27:33"
"""1560174788265402369""",https://twitter.com/hkernahan/status/1560174788265402369,"18 Aug 2022 08:00:30","""The war is still happening even if mainstream news has mostly moved on""",Tweet,"""Twitter for Android""",1,3,"""""",English,"""18497704""","""Heather Kernahan""",hkernahan,"""Global #tech leader #speaker. Author of upcoming book UNSTUCKABLE. #CEO @Hotwireglobal. Canadian in the US. Ops r my own.""",Non-Verified,https://twitter.com/hkernahan,974,1016,"31-Dec-2008 03:35:57"
"""1560174706036281344""",https://twitter.com/ukrainetalk/status/1560174706036281344,"18 Aug 2022 08:00:11","""🦾🦾Вирішили кацапи зберігати ящики з БК на БМП-2.Все для зручності нашим захисникам, щоб простіше було нищити #Ukrainianarmy #Ukraine #UkraineWar #UkraineUnderAttaсk #warukraine #зсу #StandWithUkraine #UkraineWillWin #WARINUKRAINE #UkraineRussiaWar #Україна #StopRussiaNOW #війна https://t.co/sOBtZSop44""",Tweet,"""Twitter Web App""",0,0,"""""",Ukrainian,"""1114514999748255744""","""Ukraine Talk | War 🇺🇦""",ukrainetalk,"""Ukrainian resistance
http://instagram.com/ukrainetalk""",Non-Verified,https://twitter.com/ukrainetalk,128,138,"06-Apr-2019 13:07:37"
"""1560174667607945217""",https://twitter.com/stylistMae14/status/1560174667607945217,"18 Aug 2022 08:00:02","""Do we have any contacts in #Moldova? A young husky was kicked out of a car by its owner and abandoned. I have a long term foster for the dog in Germany but need transport and rescue back up. He’s exhausted. #Ukraine #UkraineWar https://t.co/ilvjZeft6I""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""3811915518""","""Atlas Rescue Network""",stylistMae14,"""""",Non-Verified,https://twitter.com/stylistMae14,61,346,"07-Oct-2015 07:42:40"
"""1560174648306040833""",https://twitter.com/KidKoratea/status/1560174648306040833,"18 Aug 2022 07:59:57","""Phoenix rising from the ashes (4) #Mariupol 
Massive reconstruction going on - 130,000 square meters of housing coming up in Mariupol 
A brand new train station and business district coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/aEXa6F26k0""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1332107373213753344""","""KorateaKid""",KidKoratea,"""Always moving forward and with no fear""",Non-Verified,https://twitter.com/KidKoratea,291,3303,"26-Nov-2020 23:42:57"
"""1560174641582260224""",https://twitter.com/resistNazism/status/1560174641582260224,"18 Aug 2022 07:59:55","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""1502008867714068480""","""F451_is_a_degree🇺🇸🇷🇺☮️""",resistNazism,"""First Amendment.Freedom of speech.Freedom of expression.Freedom of opinion.Resist Fascism.PreservePeace&Humanity AdvancedIndependent.True History#AllLives☮️🌎✡️""",Non-Verified,https://twitter.com/resistNazism,743,5008,"10-Mar-2022 19:50:49"
"""1560174627418124293""",https://twitter.com/stylistMae14/status/1560174627418124293,"18 Aug 2022 07:59:52","""Please help #Moldova #Ukraine""",Tweet,"""Twitter for iPhone""",0,0,"""""",English,"""3811915518""","""Atlas Rescue Network""",stylistMae14,"""""",Non-Verified,https://twitter.com/stylistMae14,61,346,"07-Oct-2015 07:42:40"
"""1560174614659096578""",https://twitter.com/georgegalloway/status/1560174614659096578,"18 Aug 2022 07:59:49","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter for iPhone""",0,0,"""""",English,"""15484198""","""George Galloway""",georgegalloway,"""Straight talking, straight forward.""",Verified,https://twitter.com/georgegalloway,440817,14121,"18-Jul-2008 18:08:10"
"""1560174602785280000""",https://twitter.com/KidKoratea/status/1560174602785280000,"18 Aug 2022 07:59:46","""Phoenix rising from the ashes (3) #Mariupol 
130,000 square meters of housing will be built in Mariupol. 
A brand new train station coming up
the Cabal media dont want you to see this
#UkraineRussiaWar #UkraineWar #Ukraine️ https://t.co/78rXBHCqFd""",ReTweet,"""Twitter Web App""",0,0,"""""",English,"""1332107373213753344""","""KorateaKid""",KidKoratea,"""Always moving forward and with no fear""",Non-Verified,https://twitter.com/KidKoratea,291,3303,"26-Nov-2020 23:42:57"
"""1560174529720291328""",https://twitter.com/1Suffolks1915/status/1560174529720291328,"18 Aug 2022 07:59:29","""Latest ISW assessment focussed on the Situation/Operations and Control of Terrain in Ukraine (18.08.22) and Key Takeaways.
#ISW #Ukraine #Donetsk #Luhansk #Kharkiv  #Kherson #Kyiv #UkraineRussiaWar #UkraineWar #RussiaUkraineWar #Russian https://t.co/1Lp2ktARym""",Tweet,"""Twitter Web App""",0,0,"""""",English,"""1504098345828159493""","""Steelbacks RSI""",1Suffolks1915,"""Love of History & Military History, The Suffolk Regiment, Royal Anglian Regiment. UK Chair for Company Veterans Group. Enthused military storyteller.""",Non-Verified,https://twitter.com/1Suffolks1915,171,74,"16-Mar-2022 14:16:50"
"""1560174451379011584""",https://twitter.com/Ma19rk78us/status/1560174451379011584,"18 Aug 2022 07:59:10","""Nach Einschätzung britischer Geheimdienste hat Russland im Angriffskrieg gegen die #Ukraine️  Probleme beim Schutz seiner Kampfpanzer. #UkraineWar #UkraineRussiaWar #UkraineUnderAttaсk #UkraineWillWin""",Tweet,"""Twitter Web App""",0,1,"""""",German,"""1476567627971584000""","""Markus Konzelmann""",Ma19rk78us,"""Meine Einstellung die ich bei bestimmten Themen habe wird nicht allen gefallen und das ist auch gut so.""",Non-Verified,https://twitter.com/Ma19rk78us,21,165,"30-Dec-2021 15:02:49"
"""1560174229408153600""",https://twitter.com/ginmifsud/status/1560174229408153600,"18 Aug 2022 07:58:17","""Getting the day started out right. It rained all morning so it's hot, humid and we are clearing through chest high grass but we are finding mines so, It's a good day today!
https://t.co/QAnWInPyTi #ukrainecrisis #ukraine #ukrainerussiawar #ukraina #UkraineWar #Ukrainian https://t.co/E88aiUYOnG""",ReTweet,"""Twitter for iPad""",0,0,"""""",English,"""251714585""","""Ginette Mifsud 🇺🇦 🌻""",ginmifsud,"""""",Non-Verified,https://twitter.com/ginmifsud,211,220,"13-Feb-2011 18:13:04"
"""1560174228229570562""",https://twitter.com/DeanOkaiSnr/status/1560174228229570562,"18 Aug 2022 07:58:17","""""President Joe Biden signs the Inflation Reduction Act into law.""  Still no #GeorgeFloydAct nor #ReparationsNow, in the midst of #AsianHateCrimeLaw &amp; $40B in #Military aid to #UkraineWar vs #Russia. I think #DEMONcrats believe #Reparations loses white's 🗳""",ReTweet,"""Twitter for Android""",0,0,"""""",English,"""854089888316215300""","""Dean Okai Snr""",DeanOkaiSnr,"""Father, entrepreneur, civic strategist & founder of ADPAC CIC available for public speaking engagements

https://linktr.ee/deanokaisnr""",Non-Verified,https://twitter.com/DeanOkaiSnr,824,1483,"17-Apr-2017 21:51:12"
